Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
pima-withheaders,3,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,692.0,76.0,59.0,17.0,0.0,77.63157894736842,22.36842105263158,0.0,0.47903225806451605,0.2236842105263158,0.47295265146345866,49.413637125146714,99.67752398219557,70.45387453942848,18258.0,-18187.546125460573,0.92702466499248,240.23684210526315,-239.30981744027068,34.14548570840737,0.44928270668957065,48.465021876544704,0.5769230769230769,15.0,0.12,6.0,0.88,44.0,0.4230769230769231,11.0,0.7142857142857143,0.5769230769230769,0.6382978723404256,0.48475665130971746,0.7284615384615385,0.5568247541931752,0.7763157894736842,0.3193927125506073,0.6806072874493927,0.2236842105263158,0.7706766917293233,0.7763157894736842,0.7697435077054338,0.48475665130971746,0.7284615384615386,0.7055896319746736,0.7381965552178318,0.7763157894736842,0.0,0.0,6.71E-4,2.0E-5,0.671,0.02,1378.0,71577.0,9361.0,77.63157894736842,50.0,?
pima-withheaders,4,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,62.0,15.0,0.0,80.51948051948052,19.48051948051948,0.0,0.5758354755784062,0.19480519480519481,0.4413674147523748,42.818305391934835,92.49582323632441,71.96830017538248,16110.0,-16038.031699824618,0.9346532490309413,209.2207792207792,-208.28612597174828,39.90465681921566,0.5182422963534501,55.44754665869608,0.7407407407407407,20.0,0.16,8.0,0.84,42.0,0.25925925925925924,7.0,0.7142857142857143,0.7407407407407407,0.7272727272727273,0.5760658398584765,0.7903703703703704,0.62000962000962,0.8051948051948052,0.22445406445406443,0.7755459355459355,0.19480519480519481,0.8070500927643784,0.8051948051948052,0.8059818968909879,0.5760658398584765,0.7903703703703704,0.7524034407151291,0.7878787878787878,0.8051948051948052,0.0,0.0,6.71E-4,2.2E-5,0.671,0.022,1426.0,71476.0,9462.0,80.51948051948052,50.0,?
pima-withheaders,4,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,52.0,25.0,0.0,67.53246753246754,32.467532467532465,0.0,0.21332243563547207,0.3246753246753247,0.5698028822981898,71.36384231989138,119.41159432934315,71.96830017538248,26850.0,-26778.031699824616,0.9346532490309413,348.7012987012987,-347.76664545226777,18.52889458177104,0.24063499456845508,25.745911097826717,0.3333333333333333,9.0,0.14,7.0,0.86,43.0,0.6666666666666666,18.0,0.5625,0.3333333333333333,0.4186046511627907,0.22737814246785276,0.5966666666666667,0.4212662337662338,0.6753246753246753,0.48199134199134197,0.5180086580086579,0.3246753246753247,0.6549792420694059,0.6753246753246753,0.6498839522095337,0.22737814246785276,0.5966666666666667,0.6004041333373886,0.5966897129687827,0.6753246753246753,0.0,0.0,7.55E-4,3.3E-5,0.755,0.033,1402.0,71476.0,9462.0,67.53246753246754,50.0,?
pima-withheaders,4,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,53.0,24.0,0.0,68.83116883116882,31.16883116883117,0.0,0.2914110429447853,0.3116883116883117,0.5582905262390825,68.50928862709573,116.99899019164476,71.96830017538248,25776.0,-25704.031699824616,0.9346532490309413,334.75324675324674,-333.8185935042158,20.66647080551549,0.26839572474695444,28.716074653913637,0.48148148148148145,13.0,0.2,10.0,0.8,40.0,0.5185185185185185,14.0,0.5652173913043478,0.48148148148148145,0.52,0.29346473089514225,0.6407407407407407,0.4539598887424975,0.6883116883116883,0.40683020683020676,0.5931697931697931,0.3116883116883117,0.6791935922370705,0.6883116883116883,0.6818381618381618,0.29346473089514225,0.6407407407407407,0.628312378171215,0.6446153846153846,0.6883116883116883,0.001,0.0,6.99E-4,3.2E-5,0.699,0.032,1402.0,71476.0,9462.0,68.83116883116882,50.0,?
pima-withheaders,4,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,52.0,25.0,0.0,67.53246753246754,32.467532467532465,0.0,0.26833903458760927,0.3246753246753247,0.5698028822981898,71.36384231989138,119.41159432934315,71.96830017538248,26850.0,-26778.031699824616,0.9346532490309413,348.7012987012987,-347.76664545226777,18.52889458177104,0.24063499456845508,25.745911097826717,0.48148148148148145,13.0,0.22,11.0,0.78,39.0,0.5185185185185185,14.0,0.5416666666666666,0.48148148148148145,0.5098039215686274,0.2693793281882624,0.6307407407407407,0.4426206509539843,0.6753246753246753,0.41384319384319385,0.5861568061568062,0.3246753246753247,0.6677591276647881,0.6753246753246753,0.6705036824968293,0.2693793281882624,0.6307407407407407,0.6206717912488557,0.6335427374833429,0.6753246753246753,0.001,0.0,7.41E-4,4.2000000000000004E-5,0.741,0.042,1402.0,71476.0,9462.0,67.53246753246754,50.0,?
pima-withheaders,4,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,53.0,24.0,0.0,68.83116883116882,31.16883116883117,0.0,0.2655007949125597,0.3116883116883117,0.5582905262390825,68.50928862709573,116.99899019164476,71.96830017538248,25776.0,-25704.031699824616,0.9346532490309413,334.75324675324674,-333.8185935042158,20.66647080551549,0.26839572474695444,28.716074653913637,0.4074074074074074,11.0,0.16,8.0,0.84,42.0,0.5925925925925926,16.0,0.5789473684210527,0.4074074074074074,0.47826086956521735,0.27383489215509355,0.6237037037037036,0.44365965418597,0.6883116883116883,0.44090428090428085,0.5590957190957191,0.3116883116883117,0.6732269545336695,0.6883116883116883,0.6727523684045422,0.27383489215509355,0.6237037037037036,0.6180182981983722,0.6280193236714975,0.6883116883116883,0.0,0.0,6.630000000000001E-4,3.1E-5,0.663,0.031,1402.0,71476.0,9462.0,68.83116883116882,50.0,?
pima-withheaders,4,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.33879781420765026,0.2857142857142857,0.5345224838248488,62.80018124150442,112.01800478959863,71.96830017538248,23628.0,-23556.031699824616,0.9346532490309413,306.85714285714283,-305.9224896081119,24.941623253004387,0.32391718510395306,34.65640176608747,0.48148148148148145,13.0,0.16,8.0,0.84,42.0,0.5185185185185185,14.0,0.6190476190476191,0.48148148148148145,0.5416666666666666,0.34444444444444444,0.6607407407407407,0.4798781465448132,0.7142857142857143,0.39280423280423277,0.6071957671957672,0.2857142857142857,0.7040816326530612,0.7142857142857143,0.7045148247978437,0.34444444444444444,0.6607407407407409,0.6448248720975994,0.667059748427673,0.7142857142857143,0.0,0.0,6.6E-4,2.1000000000000002E-5,0.66,0.021,1402.0,71476.0,9462.0,71.42857142857143,50.0,?
pima-withheaders,4,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,52.0,25.0,0.0,67.53246753246754,32.467532467532465,0.0,0.29305912596401024,0.3246753246753247,0.5698028822981898,71.36384231989138,119.41159432934315,71.96830017538248,26850.0,-26778.031699824616,0.9346532490309413,348.7012987012987,-347.76664545226777,18.52889458177105,0.24063499456845516,25.745911097826724,0.5555555555555556,15.0,0.26,13.0,0.74,37.0,0.4444444444444444,12.0,0.5357142857142857,0.5555555555555556,0.5454545454545454,0.2931763649279746,0.6477777777777778,0.45346320346320346,0.6753246753246753,0.37976911976911976,0.6202308802308802,0.3246753246753247,0.6781738669493772,0.6753246753246753,0.6766364948183129,0.2931763649279746,0.6477777777777778,0.6314784473411561,0.6464646464646464,0.6753246753246753,0.001,0.0,6.580000000000001E-4,2.0E-5,0.658,0.02,1450.0,71476.0,9462.0,67.53246753246754,50.0,?
pima-withheaders,4,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,60.0,17.0,0.0,77.92207792207792,22.07792207792208,0.0,0.4441613588110405,0.22077922077922077,0.4698714938993648,48.527412777526145,98.46932326865773,71.96830017538248,18258.0,-18186.031699824616,0.9346532490309413,237.11688311688312,-236.18222986785216,35.62950437172667,0.46272083599645025,49.50721954652212,0.4074074074074074,11.0,0.02,1.0,0.98,49.0,0.5925925925925926,16.0,0.9166666666666666,0.4074074074074074,0.5641025641025641,0.5096681601084181,0.6937037037037037,0.5812489979156645,0.7792207792207793,0.3918133718133718,0.6081866281866283,0.22077922077922077,0.810939060939061,0.7792207792207793,0.7511618815966643,0.5096681601084181,0.6937037037037036,0.6919679887212353,0.7081382385730212,0.7792207792207793,0.001,0.0,6.580000000000001E-4,2.0E-5,0.658,0.02,1378.0,71476.0,9462.0,77.92207792207792,50.0,?
pima-withheaders,4,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,692.0,76.0,52.0,24.0,0.0,68.42105263157895,31.57894736842105,0.0,0.22711864406779664,0.3157894736842105,0.5619514869490163,69.76042888256006,118.43454655316334,70.45387453942848,25776.0,-25705.546125460573,0.92702466499248,339.1578947368421,-338.23087007184967,19.19497266033985,0.2525654297413138,27.244736766886625,0.34615384615384615,9.0,0.14,7.0,0.86,43.0,0.6538461538461539,17.0,0.5625,0.34615384615384615,0.4285714285714286,0.23989848280321,0.6030769230769231,0.41839574898785425,0.6842105263157895,0.47805668016194336,0.5219433198380566,0.3157894736842105,0.6639254385964912,0.6842105263157895,0.6609706083390293,0.23989848280320997,0.6030769230769231,0.6092134118190212,0.6051948051948052,0.6842105263157895,0.001,0.0,6.56E-4,2.0E-5,0.656,0.02,1354.0,71577.0,9361.0,68.42105263157895,50.0,?
pima-withheaders,4,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,692.0,76.0,58.0,18.0,0.0,76.3157894736842,23.68421052631579,0.0,0.45367412140575086,0.23684210526315788,0.4866642633922876,52.32032166192005,102.56732600073018,70.45387453942848,19332.0,-19261.546125460573,0.92702466499248,254.3684210526316,-253.44139638763912,32.009698130112014,0.42118023855410547,45.43355257516498,0.5769230769230769,15.0,0.14,7.0,0.86,43.0,0.4230769230769231,11.0,0.6818181818181818,0.5769230769230769,0.6249999999999999,0.4570549736073866,0.7184615384615385,0.5380934854619065,0.7631578947368421,0.3262348178137652,0.6737651821862347,0.23684210526315788,0.7571327308169413,0.7631578947368421,0.7578441295546557,0.45705497360738656,0.7184615384615385,0.695216243692698,0.7259615384615384,0.7631578947368421,0.001,0.0,6.66E-4,2.0E-5,0.666,0.02,1450.0,71577.0,9361.0,76.3157894736842,50.0,?
pima-withheaders,5,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,60.0,17.0,0.0,77.92207792207792,22.07792207792208,0.0,0.5110197982816587,0.22077922077922077,0.4698714938993648,48.52741277752601,98.46932326865775,71.96830017538234,18258.0,-18186.031699824616,0.9346532490309395,237.11688311688312,-236.18222986785216,35.62950437172664,0.46272083599644986,49.50721954652217,0.6666666666666666,18.0,0.16,8.0,0.84,42.0,0.3333333333333333,9.0,0.6923076923076923,0.6666666666666666,0.6792452830188679,0.5112313234371975,0.7533333333333333,0.5784215784215784,0.7792207792207793,0.27255411255411255,0.7274458874458873,0.22077922077922077,0.7775166010460127,0.7792207792207793,0.7782309228227403,0.5112313234371975,0.7533333333333333,0.7194860143676033,0.7554642256678497,0.7792207792207793,0.0,0.001,6.57E-4,2.1000000000000002E-5,0.657,0.021,1402.0,71476.0,9462.0,77.92207792207792,50.0,?
pima-withheaders,5,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,52.0,25.0,0.0,67.53246753246754,32.467532467532465,0.0,0.24182749113824342,0.3246753246753247,0.5698028822981898,71.36384231989118,119.41159432934317,71.96830017538234,26850.0,-26778.031699824616,0.9346532490309395,348.7012987012987,-347.76664545226777,18.52889458177107,0.24063499456845544,25.745911097826806,0.4074074074074074,11.0,0.18,9.0,0.82,41.0,0.5925925925925926,16.0,0.55,0.4074074074074074,0.46808510638297873,0.24746800975974842,0.6137037037037038,0.43186628186628184,0.6753246753246753,0.4479172679172679,0.5520827320827321,0.3246753246753247,0.6599339257233994,0.6753246753246753,0.6617669465154054,0.24746800975974845,0.6137037037037036,0.6103347211002713,0.6172201232849472,0.6753246753246753,0.001,0.0,7.03E-4,3.1E-5,0.703,0.031,1402.0,71476.0,9462.0,67.53246753246754,50.0,?
pima-withheaders,5,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.41974378296910325,0.2597402597402597,0.5096471914376255,57.09107385591294,106.80497688881589,71.96830017538234,21480.0,-21408.031699824616,0.9346532490309395,278.961038961039,-278.026385712008,29.216775700493308,0.3794386454609521,40.59672887826142,0.5925925925925926,16.0,0.18,9.0,0.82,41.0,0.4074074074074074,11.0,0.64,0.5925925925925926,0.6153846153846153,0.4204522053456932,0.7062962962962963,0.5221164021164021,0.7402597402597403,0.32766714766714766,0.6723328523328522,0.2597402597402597,0.7364035964035964,0.7402597402597403,0.7378112083994437,0.4204522053456933,0.7062962962962963,0.6788080750418413,0.7096530920060331,0.7402597402597403,0.001,0.0,6.889999999999999E-4,2.9E-5,0.689,0.029,1426.0,71476.0,9462.0,74.02597402597402,50.0,?
pima-withheaders,5,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,59.0,18.0,0.0,76.62337662337663,23.376623376623378,0.0,0.459016393442623,0.23376623376623376,0.48349377841522817,51.38196647032165,101.32409772309076,71.96830017538234,19332.0,-19260.031699824616,0.9346532490309395,251.06493506493507,-250.1302818159041,33.4919281479822,0.43496010581795064,46.53705599043526,0.5555555555555556,15.0,0.12,6.0,0.88,44.0,0.4444444444444444,12.0,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.4666666666666667,0.7177777777777777,0.5526695526695526,0.7662337662337663,0.3306782106782106,0.6693217893217893,0.23376623376623376,0.7606679035250463,0.7662337662337663,0.7582394021073267,0.4666666666666666,0.7177777777777776,0.6933715635014336,0.7275943396226415,0.7662337662337663,0.001,0.0,6.7E-4,2.0E-5,0.67,0.02,1378.0,71476.0,9462.0,76.62337662337663,50.0,?
pima-withheaders,5,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.4095092024539878,0.2597402597402597,0.5096471914376255,57.09107385591294,106.80497688881589,71.96830017538234,21480.0,-21408.031699824616,0.9346532490309395,278.961038961039,-278.026385712008,29.21677570049332,0.3794386454609522,40.59672887826144,0.5555555555555556,15.0,0.16,8.0,0.84,42.0,0.4444444444444444,12.0,0.6521739130434783,0.5555555555555556,0.6,0.4123951744684367,0.6977777777777778,0.518162996423866,0.7402597402597403,0.3447041847041847,0.6552958152958153,0.2597402597402597,0.7337348641696468,0.7402597402597403,0.7348651348651349,0.4123951744684367,0.6977777777777778,0.6734009449989122,0.7038461538461538,0.7402597402597403,0.001,0.0,6.670000000000001E-4,2.1000000000000002E-5,0.667,0.021,1426.0,71476.0,9462.0,74.02597402597402,50.0,?
pima-withheaders,5,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,61.0,16.0,0.0,79.22077922077922,20.77922077922078,0.0,0.5276073619631902,0.2077922077922078,0.4558423058385518,45.67285908473036,95.52927546347453,71.96830017538234,17184.0,-17112.031699824616,0.9346532490309395,223.16883116883116,-222.2341779198002,37.767080595471086,0.49048156617494915,52.477383102609096,0.6296296296296297,17.0,0.12,6.0,0.88,44.0,0.37037037037037035,10.0,0.7391304347826086,0.6296296296296297,0.68,0.5313256180417312,0.7548148148148148,0.5952485517702908,0.7922077922077922,0.28257816257816254,0.7174218374218375,0.2077922077922078,0.788276136102223,0.7922077922077922,0.7878921078921078,0.5313256180417311,0.7548148148148148,0.7249307356591377,0.7630769230769231,0.7922077922077922,0.001,0.0,6.680000000000001E-4,2.0E-5,0.668,0.02,1378.0,71476.0,9462.0,79.22077922077922,50.0,?
pima-withheaders,5,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,51.0,26.0,0.0,66.23376623376623,33.76623376623377,0.0,0.20429252782193966,0.33766233766233766,0.5810872031479765,74.21839601268684,121.77640992690927,71.96830017538234,27924.0,-27852.031699824616,0.9346532490309395,362.64935064935065,-361.71469740031966,16.391318358026613,0.21287426438995602,22.775747541739868,0.37037037037037035,10.0,0.18,9.0,0.82,41.0,0.6296296296296297,17.0,0.5263157894736842,0.37037037037037035,0.43478260869565216,0.21070529126903903,0.5951851851851852,0.4157109946583631,0.6623376623376623,0.471967291967292,0.5280327080327081,0.33766233766233766,0.6435760247012515,0.6623376623376623,0.6454817324382541,0.21070529126903903,0.5951851851851852,0.5980663807872897,0.5970209339774557,0.6623376623376623,0.001,0.0,6.630000000000001E-4,2.1000000000000002E-5,0.663,0.021,1426.0,71476.0,9462.0,66.23376623376623,50.0,?
pima-withheaders,5,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,51.0,26.0,0.0,66.23376623376623,33.76623376623377,0.0,0.24566691785983413,0.33766233766233766,0.5810872031479765,74.21839601268684,121.77640992690927,71.96830017538234,27924.0,-27852.031699824616,0.9346532490309395,362.64935064935065,-361.71469740031966,16.391318358026616,0.21287426438995605,22.775747541739875,0.48148148148148145,13.0,0.24,12.0,0.76,38.0,0.5185185185185185,14.0,0.52,0.48148148148148145,0.5,0.24608154208742547,0.6207407407407407,0.43218855218855223,0.6623376623376623,0.42085618085618076,0.5791438191438191,0.33766233766233766,0.6568631368631368,0.6623376623376623,0.6591545709192769,0.2460815420874255,0.6207407407407406,0.6133834996172659,0.6225490196078431,0.6623376623376623,0.0,0.0,6.61E-4,2.1000000000000002E-5,0.661,0.021,1426.0,71476.0,9462.0,66.23376623376623,50.0,?
pima-withheaders,5,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,692.0,76.0,43.0,33.0,0.0,56.578947368421055,43.421052631578945,0.0,0.026397515527950187,0.4342105263157895,0.6589465276604692,95.92058971351975,138.87681591512478,70.45387453942844,35442.0,-35371.54612546057,0.9270246649924795,466.3421052631579,-465.4150805981654,-0.027115544318399687,-3.567834778736801E-4,-0.03848694553090176,0.34615384615384615,9.0,0.32,16.0,0.68,34.0,0.6538461538461539,17.0,0.36,0.34615384615384615,0.35294117647058826,0.026409011670940993,0.5130769230769231,0.3482995951417004,0.5657894736842105,0.5396356275303644,0.46036437246963563,0.4342105263157895,0.5617543859649122,0.5657894736842105,0.5636820648009074,0.026409011670940997,0.513076923076923,0.555904893813481,0.5131042516016308,0.5657894736842105,0.001,0.0,6.65E-4,2.2E-5,0.665,0.022,1402.0,71577.0,9361.0,56.578947368421055,50.0,?
pima-withheaders,5,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,692.0,76.0,54.0,22.0,0.0,71.05263157894737,28.94736842105263,0.0,0.30564784053156147,0.2894736842105263,0.5380275868489703,63.94705980901316,113.39244536482859,70.45387453942844,23628.0,-23557.546125460573,0.9270246649924795,310.89473684210526,-309.9677121771128,23.466547816930568,0.30877036601224433,33.3076753696461,0.4230769230769231,11.0,0.14,7.0,0.86,43.0,0.5769230769230769,15.0,0.6111111111111112,0.4230769230769231,0.5,0.31588273760975755,0.6415384615384615,0.45591542959964015,0.7105263157894737,0.4274493927125505,0.5725506072874493,0.2894736842105263,0.6968138737648719,0.7105263157894737,0.6949317738791423,0.31588273760975755,0.6415384615384615,0.6360312456883286,0.6481481481481481,0.7105263157894737,0.001,0.0,7.109999999999999E-4,2.9E-5,0.711,0.029,1402.0,71577.0,9361.0,71.05263157894737,50.0,?
pima-withheaders,6,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02005090245E7,691.0,77.0,53.0,24.0,0.0,68.83116883116882,31.16883116883117,0.0,0.2786885245901639,0.3116883116883117,0.5582905262390825,68.50928862709573,116.99899019164476,71.96830017538248,25776.0,-25704.031699824616,0.9346532490309413,334.75324675324674,-333.8185935042158,20.666470805515495,0.2683957247469545,28.716074653913648,0.4444444444444444,12.0,0.18,9.0,0.82,41.0,0.5555555555555556,15.0,0.5714285714285714,0.4444444444444444,0.5,0.2833333333333333,0.6322222222222222,0.44877344877344877,0.6883116883116883,0.4238672438672439,0.576132756132756,0.3116883116883117,0.6757884972170686,0.6883116883116883,0.6776525361431022,0.2833333333333333,0.6322222222222221,0.6231025468038455,0.6367924528301887,0.6883116883116883,0.0,0.0,6.74E-4,2.6E-5,0.674,0.026,1426.0,71476.0,9462.0,68.83116883116882,50.0,?
